EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,WorkLifeBalance,YearsAtCompany,TotalWorkingYears
1460,33,No,Travel_Frequently,Research & Development,3,4,Life Sciences,Male,Research Scientist,2,Divorced,12132,Yes,3,12,17
1461,36,No,Travel_Frequently,Sales,2,5,Other,Male,Manager,2,Single,12000,No,3,6,16
1462,39,No,Travel_Rarely,Sales,6,5,Life Sciences,Male,Sales Executive,4,Married,3370,No,2,5,11
1463,25,Yes,Non-Travel,Research & Development,5,4,Human Resources,Male,Manager,3,Single,12000,Yes,3,2,16
1464,45,No,Travel_Frequently,Research & Development,4,5,Marketing,Male,Manufacturing Director,2,Divorced,2194,No,2,3,16
1465,31,No,Travel_Rarely,Sales,17,3,Other,Female,Sales Representative,4,Divorced,6925,Yes,2,9,19
1466,35,Yes,Non-Travel,Sales,1,3,Medical,Female,Sales Executive,2,Married,3409,No,3,2,10
1467,32,No,Travel_Frequently,Research & Development,26,3,Marketing,Male,Laboratory Technician,4,Divorced,3322,No,3,0,11
1468,28,No,Travel_Frequently,Sales,5,5,Other,Male,Manager,3,Single,12000,No,3,36,43
1469,37,Yes,Travel_Frequently,Research & Development,18,3,Life Sciences,Male,Research Director,1,Married,17000,Yes,3,6,18
1470,35,Yes,Travel_Rarely,Research & Development,20,3,Marketing,Male,Laboratory Technician,3,Married,8304,No,2,0,1
